Serial,Day,Location,Liters,Lat,Lng,Color
1516644,10,Cluid Housing - Sheriff St. Upper,681,53.35004446,-6.233154878,"[128, 128, 128]"
1516646,10,Bus Stop 353 Pearse St.,567,53.34282315,-6.239782327,"[128, 128, 128]"
1516647,10,Facebook - Cardiff Lane,794,53.34457987,-6.240609547,"[128, 128, 128]"
1516648,10,Ringsend Rd At Bus Stop 354,1362,53.34212619,-6.236523373,"[128, 128, 128]"
1516649,10,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,340,53.34842557,-6.232028096,"[128, 128, 128]"
1516651,10,Outside Spar Dolohins Barn At Junction Of Rubens Street,2157,53.33388602,-6.290709656,"[128, 128, 128]"
1516689,10,Shantalla Rd - The Shops At Bus Stop 218 - Opp Beaumont House,1022,53.38593703,-6.233803813,"[128, 128, 128]"
1516832,10,"Opposite Insomnia Coffee, Mayor St Upper",454,53.34848974,-6.23036048,"[128, 128, 128]"
1516834,10,Guild St - Luke Kelly Statue,1362,53.34983693,-6.240448259,"[128, 128, 128]"
1516836,10,Portland Row - Cross Care Community Cafe,3520,53.35605564,-6.248399262,"[0, 255, 0]"
1516841,10,"Outside Milano, Hanover Quay",454,53.3441274,-6.2370703,"[128, 128, 128]"
1516842,10,Summerhill - Rutland Lwr - Pedestrain X Over - Outside 49a,2839,53.35556393,-6.252955777,"[128, 128, 128]"
1516843,10,Creighton Street Outside Eurospar,3179,53.34526504,-6.246601956,"[128, 128, 128]"
1516844,10,Diamond Park- Gardiner Street Entrance,1022,53.35343977,-6.25602209,"[128, 128, 128]"
1516846,10,City Quay Grant Thornton,1930,53.3471199,-6.250568859,"[128, 128, 128]"
1516847,10,New Wapping St outside Central Bank,227,53.34789371,-6.235344284,"[128, 128, 128]"
1516848,10,"Custom House Sq, Mayor St Lower - Medical Centre",567,53.3492814,-6.244821711,"[128, 128, 128]"
1516849,10,Percy Place At Lock C3 Bridge,908,53.33624835,-6.242123644,"[128, 128, 128]"
1516850,10,A2/1 - Barrow St Outside Spar,1703,53.3401835,-6.236569547,"[128, 128, 128]"
1516988,10,New Wapping Street Junction Mayor Street Upper,1703,53.34891333,-6.235226254,"[128, 128, 128]"
1516989,10,Ballybough Rd. - The Day Today Shop,2498,53.35947623,-6.245243279,"[128, 128, 128]"
1516991,10,Bridge Tavern - Summerhill,2044,53.35876715,-6.246432644,"[128, 128, 128]"
1516992,10,"Outside AIB, Hannover Quay",454,53.34422341,-6.237571418,"[128, 128, 128]"
1516993,10,"Taxi Rank/Dublin Bikes - Opp Milano, Hanover Quay",340,53.3442099,-6.237173645,"[128, 128, 128]"
1516994,10,Mayor Street Opposite EBS,1589,53.34911165,-6.242143557,"[128, 128, 128]"
1516995,10,Mayor St Lower Opposite Bank Of Ireland,1362,53.34933064,-6.245674092,"[128, 128, 128]"
1516996,10,Mayor St. - On Bridge - beside Retail Units & Canal Walkway Entrance,2384,53.34879094,-6.240082447,"[128, 128, 128]"
1516998,10,Beside 6 Hanover Quay,340,53.34413716,-6.235525165,"[128, 128, 128]"
1517000,10,On Corner Of Benson St,340,53.34392427,-6.233604378,"[128, 128, 128]"
1517001,10,Heuston Station Entrance - Inbound - Bus Stop 4413,908,53.34615268,-6.292867901,"[128, 128, 128]"
1517002,10,Emmet St/Fitzgibbon St - Savoy Take Away,3861,53.3583334,-6.254794785,"[0, 255, 0]"
1517005,10,Georges Quay Outside Starbucks,794,53.34744741,-6.255568212,"[128, 128, 128]"
1517006,10,Wms 1104 - Ballyfermot - Homesavers - Bus Stop 2656 (Right),681,53.34259661,-6.358570755,"[128, 128, 128]"
1517007,10,Castleforbes St Outside Spar,794,53.34916658,-6.231917362,"[128, 128, 128]"
1517008,10,Macken St Outside Educo Gym,454,53.34289739,-6.240999495,"[128, 128, 128]"
1517009,10,High Street - Spar,1362,53.3431392,-6.275503331,"[128, 128, 128]"
1517011,10,Charlotte Quay Dock Beside Illuminated Sign,1135,53.34222183,-6.236415593,"[128, 128, 128]"
1517013,10,"Harbourmaster Place, Georges Dock",454,53.34996439,-6.250635787,"[128, 128, 128]"
1517014,10,Talbot Street-bext To Seating At Memorial,1022,53.3513467,-6.250601719,"[128, 128, 128]"
1517015,10,Opposite Il Valentino Bakery,567,53.34238641,-6.238667214,"[128, 128, 128]"
1517016,10,Guild Street - 1 Dockland,794,53.34824739,-6.241161962,"[128, 128, 128]"
1517017,10,Five Lamps - Outside Spar Shop,2044,53.35499825,-6.246919432,"[128, 128, 128]"
1517019,10,Hanover Quay - Opp Accenture,113,53.34391332,-6.233540578,"[128, 128, 128]"
1517020,10,Outside No2 Grand Canal Square on Macken St,454,53.34362976,-6.240733645,"[128, 128, 128]"
1517021,10,Barrow St - Entrance to Grand Canal Dock Station,908,53.33921766,-6.236704376,"[128, 128, 128]"
1517022,10,Seville Place - Failte Ireland - At Railway Bridge UBB 1A,2044,53.35392394,-6.245647624,"[128, 128, 128]"
1517023,10,At Seating Aera Outside Coombe Hospital,1703,53.33524349,-6.289474049,"[128, 128, 128]"
1517025,10,Georges Quay Bus Stops,1249,53.34742591,-6.25271793,"[128, 128, 128]"
1517026,10,On Corner Of Railway Street Opposite Marys Mansion.,908,53.35272559,-6.253959323,"[128, 128, 128]"
1517029,10,Driminagh - Long Mile Rd -161 Half Way Cabs,1362,53.324085,-6.326436667,"[128, 128, 128]"
1517030,10,Mayor St - Coffee Angel - The Exchange,340,53.34925312,-6.245803291,"[128, 128, 128]"
1517031,10,Darryls Shop - Sean McDermot St. Lwr,1249,53.35323781,-6.254889649,"[128, 128, 128]"
1517327,10,A4/1 - Wilton Terrace - Middle,1930,53.33305442,-6.249914523,"[128, 128, 128]"
1517351,10,City Quay Opposite Matthews Carpets,908,53.34704158,-6.249875805,"[128, 128, 128]"
1517353,10,A4/1 - Eustace Bridge - Pedestrian Xover - 56 Adelaide Rd,1135,53.33211273,-6.252933838,"[128, 128, 128]"
1517356,10,A4/1 - Wilton Terrace - Baggot St. End - at Lock C4,0,53.33372458,-6.247560029,"[255, 0, 0]"
1517361,10,"Beside Tenable, Sir John Rogerson's Quay",567,53.34656307,-6.245482925,"[128, 128, 128]"
1517363,10,City Quay corner Moss St,794,53.34715479,-6.251728733,"[128, 128, 128]"
1517364,10,Guild St corner Sheriff St Upp,2271,53.35049955,-6.240443935,"[128, 128, 128]"
1517366,10,A4/1 - Wilton Terrace - Lesson St End,340,53.3323625,-6.252175328,"[128, 128, 128]"
1517367,10,Patriots Pub - Kilmainham Lane - at Pedestrian Xover,1022,53.34187621,-6.307685969,"[128, 128, 128]"
1517370,10,City Quay Across From St Marys Pre School,1022,53.34733825,-6.251409606,"[128, 128, 128]"
1517372,10,Sean MacDermott St. Upper - Larkin Community College,7495,53.35266297,-6.257524276,"[0, 255, 0]"
1517374,10,City Quay Outside Ulster Bank,340,53.34741354,-6.253763801,"[128, 128, 128]"
1517375,10,Guild St corner Sheriff St Upper,454,53.34922455,-6.240694355,"[128, 128, 128]"
1517376,10,City Quay Outside Sprout Restaurant,794,53.34643505,-6.243477456,"[128, 128, 128]"
1517402,10,Wms 1185 - Ballyough Rd - Antonio's Takeaway,2384,53.36013246,-6.244130547,"[128, 128, 128]"
1517613,10,Outside Diamond Park Sean Mac Dermott Street Entrance,908,53.3533517,-6.255398985,"[128, 128, 128]"
1517614,10,"The Observatory, Sir John Rogerson's Quay",794,53.34640793,-6.244778291,"[128, 128, 128]"
1517615,10,DCC Central Area Office Sean MacDermott St,2157,53.35431074,-6.250303845,"[128, 128, 128]"
1517619,10,Tara Street Station Exit - Georges Quay,340,53.34739095,-6.25462197,"[128, 128, 128]"
1517633,10,Buckingham St Shops - JCs Hair & Make Up,2725,53.35447892,-6.249897163,"[128, 128, 128]"
1517635,10,City Quay Opposite Creighton St,4315,53.34666856,-6.246016224,"[0, 255, 0]"
1517639,10,Opposite Forbes Street Junction Waterside,0,53.34600279,-6.237802674,"[128, 128, 128]"
1518272,10,"North Wall Quay, between New Wapping and Castleforbes",340,53.34711429,-6.233971349,"[128, 128, 128]"
1518274,10,North Wall Avenue,454,53.34708367,-6.229203248,"[128, 128, 128]"
1518275,10,Bridge Opposite SIPTU,227,53.3480532,-6.254953048,"[128, 128, 128]"
1518276,10,Memorial Road / Custom House Quay Junction,794,53.34845643,-6.251338208,"[128, 128, 128]"
1518277,10,Corner Britain Quay,908,53.34533128,-6.23462546,"[128, 128, 128]"
1518278,10,Sir John Rogersons Quay Opposite Riverside Two Beside Admiral Statue,113,53.34614172,-6.239424755,"[128, 128, 128]"
1518279,10,Junction Asgard Road Outside Savvi,340,53.34595625,-6.236867252,"[128, 128, 128]"
1518280,10,Opposite Convention Centre Outside Mc Cann Fitzgerald,340,53.34615105,-6.240156678,"[128, 128, 128]"
1518309,10,The Boat Bar Opp PWC,340,53.34740506,-6.238268961,"[128, 128, 128]"
1518311,10,Custom House Quay Pedestrian Crossing,340,53.34818742,-6.251780796,"[128, 128, 128]"
1518314,10,Opp Blood Stoney Rd,113,53.34585631,-6.235802588,"[128, 128, 128]"
1518315,10,Opposite Ferryman Pub,340,53.34624711,-6.240723795,"[128, 128, 128]"
1518317,10,Forbes St Outside Docklands Dental,567,53.34585332,-6.238063978,"[128, 128, 128]"
1518318,10,Sir John Rogerston Quay - Opp. JP Morgan,227,53.34548512,-6.232261144,"[128, 128, 128]"
1518320,10,Opp Custom House,567,53.34817787,-6.25337833,"[128, 128, 128]"
1518321,10,Opp No.70 Sir John Rogerson Quay,340,53.34582512,-6.234560879,"[128, 128, 128]"
1518322,10,"Outside The Art Of Coffee, Sir John Rogerson's Quay",340,53.34629063,-6.243927779,"[128, 128, 128]"
1518323,10,Junction Blood Stoney Road,340,53.34586124,-6.235609649,"[128, 128, 128]"
1518324,10,At Steps To Admiral Brown Walk,454,53.34600814,-6.239328724,"[128, 128, 128]"
1518326,10,"Opp Asgard Rd, Sir John Rogerson's Quay",227,53.34595634,-6.236858962,"[128, 128, 128]"
1518328,10,"Samuel Beckekett Bridge Outside 3 Building, Sir John Rogerson's Quay",227,53.34626918,-6.241718825,"[128, 128, 128]"
1518332,10,City Quay Opposite Snap Print,340,53.34651646,-6.244417488,"[128, 128, 128]"
1518335,10,Opposite CHQ,681,53.3479841,-6.247990969,"[128, 128, 128]"
1518340,10,"Opposite 3 Arena, North Wall Quay",340,53.34665608,-6.229027313,"[128, 128, 128]"
1518341,10,"Dublin Bikes Opp Milano, North Wall Quay",454,53.34778518,-6.244230596,"[128, 128, 128]"
1518342,10,Sir John Rogerson's Quay Opp Benson Street,340,53.34569686,-6.23292452,"[128, 128, 128]"
1518345,10,"Outside 3, Sir John Rogerson's Quay",113,53.34620604,-6.242128065,"[128, 128, 128]"
1518357,10,Central Bank Of Ireland,113,53.34713049,-6.234620851,"[128, 128, 128]"
1518359,10,Opp Convention Centre At Bus Stop,340,53.34745583,-6.239596506,"[128, 128, 128]"
1518360,10,Opposite J P Morgan Water Side,340,53.34694364,-6.232275292,"[128, 128, 128]"
1518363,10,North Wall Quay corner Commons St,794,53.34806209,-6.245537362,"[128, 128, 128]"
1518365,10,North Wall Quay Inbound Outside Eddie Rockets,340,53.34790343,-6.243672766,"[128, 128, 128]"
1518366,10,Green Area Left Of Convention Centre,340,53.34775374,-6.240744181,"[128, 128, 128]"
1518368,10,"Opposite J P Morgan, N Wall Quay corner Castleforbes Rd",227,53.34707287,-6.23221173,"[128, 128, 128]"
1518369,10,"Beside Pwc, North Wall Quay",340,53.34758024,-6.239169119,"[128, 128, 128]"
1518373,10,"Opp A & L Goodbody, North Wall Quay",1022,53.34764834,-6.242726906,"[128, 128, 128]"
1520480,10,Mace - James Street,1589,53.34336042,-6.288805695,"[128, 128, 128]"
1520513,10,Crumlin Village - DCC Area Office - Taxi Rank,2611,53.32019042,-6.315925631,"[128, 128, 128]"
1520524,10,Crumlin Village - Paddy Power,2611,53.3203309,-6.316107096,"[128, 128, 128]"
1520540,10,Kilbarrack SC outside Top Fuel (Replacing WMS 2459),1022,53.38903872,-6.168402702,"[128, 128, 128]"
1520545,10,Ballymun Rd Outbound At Bus Stop 4680,794,53.38500059,-6.265370038,"[128, 128, 128]"
1520548,10,Mellowes Rd - West Finglas Community Centre @ Bus Stop 983,2044,53.3901256,-6.310977958,"[128, 128, 128]"
1520553,10,Edenmore SC (Clinic Side) Replacing WMS 1339,1135,53.38818322,-6.182047748,"[128, 128, 128]"
1520558,10,Glasnevin Ave. - Autobahn Bar/Lounge,794,53.38978844,-6.271425285,"[128, 128, 128]"
1520564,10,Crumlin Village - Church Of St. Agnes - South Central,1816,53.31927315,-6.315183111,"[128, 128, 128]"
1520572,10,Santry - 401 Collins Ave. - Costcutter/Post office Whitehall,1135,53.38173072,-6.241748088,"[128, 128, 128]"
1520573,10,Crumlin Village - Bus Stop 2329 - Four Star Pizza,2725,53.32088773,-6.316908723,"[128, 128, 128]"
1520625,10,WiFi Left - Famine Memorial - Opp. IFSC House,340,53.3479804,-6.249553554,"[128, 128, 128]"
1521141,10,Phibsborough - Inbound N2 - Outside Todays Local Shop,1135,53.36176554,-6.272630456,"[128, 128, 128]"
1521145,10,Beach Rd - Steps Into Sean Moore Park - Sandymount,1703,53.33474024,-6.213741956,"[128, 128, 128]"
1521153,10,Kilmore Road Artane-at Bus Stop 4790,454,53.38132553,-6.211781362,"[128, 128, 128]"
1521170,10,Ballymun Rd Outbound - Firestone Pizza,1022,53.39475087,-6.264011219,"[128, 128, 128]"
1521179,10,Rathmines Rd Lwr - McDonalds,3066,53.32365535,-6.265293456,"[128, 128, 128]"
1521181,10,Outside Civic Centre At Bus Stop 1256 On Bunraty Road,1249,53.39362896,-6.206923616,"[128, 128, 128]"
1521185,10,Temple Bar - Cows Lane - Tattoo Shop,1022,53.34404623,-6.268744532,"[128, 128, 128]"
1521194,10,Essex Quay - Bus Stop 1443,908,53.34513278,-6.269648749,"[128, 128, 128]"
1521196,10,Christchurch Place - The Lord Edward Pub,3179,53.34322655,-6.270020216,"[128, 128, 128]"
1521201,10,Killester Outside Shops Near Beechcomber Pub (Replacing WMS2521),681,53.37098292,-6.205044157,"[128, 128, 128]"
1521206,10,Killester - Rosemount Ave. Shops - Centra,567,53.38033176,-6.198589637,"[128, 128, 128]"
1521208,10,Coolock - Tonglagee Road - Nursing Home,567,53.39032336,-6.191243272,"[128, 128, 128]"
1521216,10,Northside SC Main Entrance Oscar Traynor Road,681,53.39527903,-6.213992876,"[128, 128, 128]"
1521217,10,Ballymun Rd - Outbound Before Library @ Bus Stop 92,908,53.3898797,-6.264636327,"[128, 128, 128]"
1521218,10,Phibsborough - N2 Outbound - Bus Stop 1506 - Opp. O’Briens Wines,681,53.36669948,-6.272307438,"[128, 128, 128]"
1521224,10,Fleet Street Outside Tesco,2384,53.3457578,-6.260210152,"[128, 128, 128]"
1521228,10,Shangan Road Ballymun Outside Centra,1135,53.39558181,-6.262009134,"[128, 128, 128]"
1521229,10,Wellington Quay - ASTI CU #25 - Before Millenium Bridge,2498,53.34576383,-6.264662331,"[128, 128, 128]"
1521231,10,Wellington Quay - Bus Stop 312 - Bison Bar,1589,53.34554243,-6.266230673,"[128, 128, 128]"
1521232,10,Dolphin House - Essex St. East - Temple Bar,1362,53.34499442,-6.267037351,"[128, 128, 128]"
1521234,10,Rory Gallagher Corner Outside National Library Of Ireland - Temple Bar,794,53.34529396,-6.265395451,"[128, 128, 128]"
1521236,10,Thomas St. - Tesco Express/Centra,1589,53.34274776,-6.278651968,"[128, 128, 128]"
1521237,10,Wellington Quay - IBAT College,1930,53.34558128,-6.265552968,"[128, 128, 128]"
1521238,10,Crampton Quay - City Link Bus,2839,53.346156,-6.262252882,"[128, 128, 128]"
1521239,10,Darndale - Malahide Rd -  Outside Lidl at Bus Stop 1203,1249,53.39662349,-6.187510784,"[128, 128, 128]"
1521245,10,Rathmines Rd Lwr - Bus Stop 1076 - Outside Flying Tiger,908,53.323036,-6.26548992,"[128, 128, 128]"
1521251,10,Ballymun Rd Inbound - Citizens Information Office,454,53.39558168,-6.263846139,"[128, 128, 128]"
1521255,10,Phibsborough - N2 Outbound - Bus Stop 198 - Opp Tesco Off Licence,1362,53.36169873,-6.272873254,"[128, 128, 128]"
1521258,10,Merchants Arch - Ha’penny Bridge,1930,53.34601564,-6.262892953,"[128, 128, 128]"
1523204,10,Westmoreland Street Outside Super Macs,0,53.34626689,-6.259223076,"[255, 0, 0]"
1523212,10,Dean Plaza Off Francis Street Outside Funked Up Cycles,3066,53.33911619,-6.273540233,"[128, 128, 128]"
1523242,10,Patrick St - Spar - Pedestrain Xover,794,53.33900927,-6.27246015,"[128, 128, 128]"
1523251,10,Drumcondra Outbound Bus 7602 Outside DCU,1589,53.37158231,-6.253380021,"[128, 128, 128]"
1523559,10,Raheny - St Annes Ave. at Bus Stop 4472 Opp. Mace,454,53.37639778,-6.178241187,"[128, 128, 128]"
1524276,10,Coolock - SPAR - Main St Meets Ross Place,1022,53.38708597,-6.201147747,"[128, 128, 128]"
1524280,10,Darndale - Belcamp Square - Di Lucias Takeaway,567,53.40151703,-6.194776129,"[128, 128, 128]"
1524330,10,Coolock - Main St. - Opp Bank Of Ireland,1362,53.38936109,-6.200586401,"[128, 128, 128]"
1524336,10,Santry - Swords Rd - Old Swiss Cottages,454,53.39621661,-6.245206337,"[128, 128, 128]"
1524347,10,Santry - Swords Rd - Paddy Power/The Comet,794,53.38868993,-6.246009763,"[128, 128, 128]"
1524349,10,Santry - Swords Rd - Whitehall Church At Pedestrian X over,567,53.38429571,-6.24323482,"[128, 128, 128]"
1524359,10,Coolock - Ardberg Park - Green Area,908,53.38549239,-6.204570559,"[128, 128, 128]"
1524676,10,"Darndale - Belcamp Square - School Side Entrance to Sq,",0,53.40137759,-6.194398634,"[255, 0, 0]"
1527293,10,Darndale - Belcamp Square - Bobs News Nearby,0,53.401561,-6.194555936,"[128, 128, 128]"
1527332,10,Clontarf - James Larkin Rd - Causeway Rd - Bull Island - Howth Side,0,53.37401525,-6.16407501,"[255, 0, 0]"
1527452,10,Botantic Gardens Main Entrance,454,53.37160216,-6.269472021,"[128, 128, 128]"
1527466,10,Botanic Gardens Main Entrance - Bus Stop 151,567,53.37190664,-6.269301927,"[128, 128, 128]"
1527469,10,Shanard Rd - Rafo Pizza,1249,53.39078369,-6.256951168,"[128, 128, 128]"
1527476,10,Smithfield - Fresh Supermarket - Green Area,5791,53.34918725,-6.278228102,"[0, 255, 0]"
1527478,10,Ballygall Road Finglas- At Bus Stop 138 Inbound,2044,53.3900701,-6.291896385,"[128, 128, 128]"
1527482,10,Greendale/Thornville Junction Opp Kilbarrack Utd. Clubhouse,340,53.38652022,-6.15587231,"[128, 128, 128]"
1527483,10,Poppintree - Quinns Centra,1476,53.4001552,-6.277004999,"[128, 128, 128]"
1527501,10,Clontarf - La costa Chipper,1249,53.36269886,-6.218431342,"[128, 128, 128]"
1527506,10,Phibsborough - Crossguns Bridge - Inbound,794,53.36444598,-6.271709579,"[128, 128, 128]"
1528741,10,Ballyfall - Fitzmaurice Rd - Next Door Off Licence,2157,53.38249215,-6.277519555,"[128, 128, 128]"
1528744,10,Emmett Rd -  Dublin Bikes Point,1135,53.34069088,-6.308588615,"[128, 128, 128]"
1528746,10,Phibsborough Rd Inbound - Crossguns Bridge - Snooker Centre,1135,53.36426914,-6.271755688,"[128, 128, 128]"
1528748,10,Dartry Park On Dodder Walk Road At Entrance To Park,908,53.30730056,-6.26009644,"[128, 128, 128]"
1528752,10,North Strand Rd- Corner Of Charleville Mall,3293,53.35653773,-6.244407473,"[0, 255, 0]"
1528754,10,Drumcondra - Binns Bridge - Railway Side,681,53.3616595,-6.25970162,"[128, 128, 128]"
1528769,10,Pigeon House Rd - Pesestrian Entrance to Beach,794,53.33759871,-6.192277051,"[128, 128, 128]"
1528771,10,Phibsborough Rd Outbound - The Golden Chip Take Away,1476,53.36377602,-6.272302248,"[128, 128, 128]"
1528870,10,Outside Connolly Station - Inbound At Bus Stops.,227,53.35061066,-6.250205161,"[128, 128, 128]"
1528876,10,Chapelizod - Lucan Rd Outbound - Bus Stop 2197,567,53.34805057,-6.346649273,"[128, 128, 128]"
1528885,10,Poolbeg Strand - Shelly Banks Car Park,908,53.33822633,-6.182427565,"[128, 128, 128]"
1528886,10,Clontarf - Fairview End Inbound - Bus Stop 1736 - Opp House 69,454,53.36212974,-6.216930875,"[128, 128, 128]"
1528887,10,Clontarf - Opp Vernon Ave. - Beside Pumphouse - Opp Connollys,0,53.35881225,-6.195897891,"[255, 0, 0]"
1528892,10,Clontarf - Wooden Bridge - Bike Racks,681,53.36073305,-6.182402872,"[128, 128, 128]"
1528896,10,Navan Rd - McDonalds Pedestrian Entrance,454,53.36159973,-6.298664479,"[128, 128, 128]"
1528897,10,Old Cabra Rd - Hanlons Corner - Lidl,1476,53.35807114,-6.290017162,"[128, 128, 128]"
1528900,10,Navan Rd - Ashtown Roundabout Outbound - Bus Stop 1666,227,53.37157924,-6.330404946,"[128, 128, 128]"
1528907,10,Drumcondra - Binns Bridge - Dorset Expert Garage,3747,53.36145463,-6.259863098,"[0, 255, 0]"
1528908,10,Chapelizod Main St - Mulberry House - Beside Parking Meter,0,53.34941573,-6.344219366,"[255, 0, 0]"
1530124,10,Quays - Custom House - Recycler,454,53.348231,-6.253336925,"[128, 128, 128]"
1530126,10,Westmoreland St. - Supermacs - at Bus Stop 317 - Recycler,1249,53.34632089,-6.259319739,"[128, 128, 128]"
1530128,10,Aston Quay - Westmoreland St - Circle K,1022,53.34670396,-6.259485763,"[128, 128, 128]"
1530129,10,North Wall Quay - Opp. Convention Centre - Recycler,454,53.34738507,-6.239812346,"[128, 128, 128]"
1530130,10,Camden St - Jimmy Rabbittes - Bus Stop 1353,908,53.3360462,-6.265414534,"[128, 128, 128]"
1530134,10,On Path Just Up From  ST Malachys AFC Edenmore On The Springdale Road,454,53.38628195,-6.187741932,"[128, 128, 128]"
1530139,10,Barrow St - Grand Canal Dock Dart Station - Recycler,340,53.33941736,-6.236648932,"[128, 128, 128]"
1530140,10,Westmoreland St - Weavers of Ireland,1703,53.34581598,-6.259231647,"[128, 128, 128]"
